"lemma","tense","subject","variant","form","preference"
"colgar","infinitivo","impersonal","","colgar","0"
"colgar","gerundio","impersonal","","colgando","0"
"colgar","participio","impersonal","","colgado","0"
"colgar","presente","yo","","cuelgo","0"
"colgar","presente","tú","","cuelgas","0"
"colgar","presente","vos","","colgás","0"
"colgar","presente","él, ella","","cuelga","0"
"colgar","presente","nosotros, nosotras","","colgamos","0"
"colgar","presente","vosotros, vosotras","","colgáis","0"
"colgar","presente","ellos, ellas","","cuelgan","0"
"colgar","imperfecto","tú","","colgabas","0"
"colgar","imperfecto","él, ella","","colgaba","0"
"colgar","imperfecto","nosotros, nosotras","","colgábamos","0"
"colgar","imperfecto","vosotros, vosotras","","colgabais","0"
"colgar","imperfecto","ellos, ellas","","colgaban","0"
"colgar","pretérito","yo","","colgué","0"
"colgar","pretérito","tú","","colgaste","0"
"colgar","pretérito","él, ella","","colgó","0"
"colgar","pretérito","nosotros, nosotras","","colgamos","0"
"colgar","pretérito","vosotros, vosotras","","colgasteis","0"
"colgar","pretérito","ellos, ellas","","colgaron","0"
"colgar","futuro","yo","","colgaré","0"
"colgar","futuro","tú","","colgarás","0"
"colgar","futuro","él, ella","","colgará","0"
"colgar","futuro","nosotros, nosotras","","colgaremos","0"
"colgar","futuro","vosotros, vosotras","","colgaréis","0"
"colgar","futuro","ellos, ellas","","colgarán","0"
"colgar","condicional","tú","","colgarías","0"
"colgar","condicional","él, ella","","colgaría","0"
"colgar","condicional","nosotros, nosotras","","colgaríamos","0"
"colgar","condicional","vosotros, vosotras","","colgaríais","0"
"colgar","condicional","ellos, ellas","","colgarían","0"
"colgar","subjuntivo presente","tú","","cuelgues","0"
"colgar","subjuntivo presente","él, ella","","cuelgue","0"
"colgar","subjuntivo presente","nosotros, nosotras","","colguemos","0"
"colgar","subjuntivo presente","vosotros, vosotras","","colguéis","0"
"colgar","subjuntivo presente","ellos, ellas","","cuelguen","0"
"colgar","subjuntivo pretérito","tú","variante ‘ra’","colgaras","0"
"colgar","subjuntivo pretérito","tú","variante ‘se’","colgases","0"
"colgar","subjuntivo pretérito","él, ella","variante ‘ra’","colgara","0"
"colgar","subjuntivo pretérito","él, ella","variante ‘se’","colgase","0"
"colgar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","colgáramos","0"
"colgar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","colgásemos","0"
"colgar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","colgarais","0"
"colgar","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","colgaseis","0"
"colgar","subjuntivo pretérito","ellos, ellas","variante ‘ra’","colgaran","0"
"colgar","subjuntivo pretérito","ellos, ellas","variante ‘se’","colgasen","0"
"colgar","subjuntivo futuro","tú","","colgares","0"
"colgar","subjuntivo futuro","él, ella","","colgare","0"
"colgar","subjuntivo futuro","nosotros, nosotras","","colgáremos","0"
"colgar","subjuntivo futuro","vosotros, vosotras","","colgareis","0"
"colgar","subjuntivo futuro","ellos, ellas","","colgaren","0"
"colgar","imperativo","tú","","cuelga","0"
"colgar","imperativo","vos","","colgá","0"
"colgar","imperativo","usted","","cuelgue","0"
"colgar","imperativo","vosotros, vosotras","","colgad","0"
"colgar","imperativo","ustedes","","cuelguen","0"
"dibujar","infinitivo","impersonal","","dibujar","0"
"dibujar","gerundio","impersonal","","dibujando","0"
"dibujar","participio","impersonal","","dibujado","0"
"dibujar","presente","yo","","dibujo","0"
"dibujar","presente","tú","","dibujas","0"
"dibujar","presente","vos","","dibujás","0"
"dibujar","presente","él, ella","","dibuja","0"
"dibujar","presente","nosotros, nosotras","","dibujamos","0"
"dibujar","presente","vosotros, vosotras","","dibujáis","0"
"dibujar","presente","ellos, ellas","","dibujan","0"
"dibujar","imperfecto","tú","","dibujabas","0"
"dibujar","imperfecto","él, ella","","dibujaba","0"
"dibujar","imperfecto","nosotros, nosotras","","dibujábamos","0"
"dibujar","imperfecto","vosotros, vosotras","","dibujabais","0"
"dibujar","imperfecto","ellos, ellas","","dibujaban","0"
"dibujar","pretérito","yo","","dibujé","0"
"dibujar","pretérito","tú","","dibujaste","0"
"dibujar","pretérito","él, ella","","dibujó","0"
"dibujar","pretérito","nosotros, nosotras","","dibujamos","0"
"dibujar","pretérito","vosotros, vosotras","","dibujasteis","0"
"dibujar","pretérito","ellos, ellas","","dibujaron","0"
"dibujar","futuro","yo","","dibujaré","0"
"dibujar","futuro","tú","","dibujarás","0"
"dibujar","futuro","él, ella","","dibujará","0"
"dibujar","futuro","nosotros, nosotras","","dibujaremos","0"
"dibujar","futuro","vosotros, vosotras","","dibujaréis","0"
"dibujar","futuro","ellos, ellas","","dibujarán","0"
"dibujar","condicional","tú","","dibujarías","0"
"dibujar","condicional","él, ella","","dibujaría","0"
"dibujar","condicional","nosotros, nosotras","","dibujaríamos","0"
"dibujar","condicional","vosotros, vosotras","","dibujaríais","0"
"dibujar","condicional","ellos, ellas","","dibujarían","0"
"dibujar","subjuntivo presente","tú","","dibujes","0"
"dibujar","subjuntivo presente","él, ella","","dibuje","0"
"dibujar","subjuntivo presente","nosotros, nosotras","","dibujemos","0"
"dibujar","subjuntivo presente","vosotros, vosotras","","dibujéis","0"
"dibujar","subjuntivo presente","ellos, ellas","","dibujen","0"
"dibujar","subjuntivo pretérito","tú","variante ‘ra’","dibujaras","0"
"dibujar","subjuntivo pretérito","tú","variante ‘se’","dibujases","0"
"dibujar","subjuntivo pretérito","él, ella","variante ‘ra’","dibujara","0"
"dibujar","subjuntivo pretérito","él, ella","variante ‘se’","dibujase","0"
"dibujar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","dibujáramos","0"
"dibujar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","dibujásemos","0"
"dibujar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","dibujarais","0"
"dibujar","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","dibujaseis","0"
"dibujar","subjuntivo pretérito","ellos, ellas","variante ‘ra’","dibujaran","0"
"dibujar","subjuntivo pretérito","ellos, ellas","variante ‘se’","dibujasen","0"
"dibujar","subjuntivo futuro","tú","","dibujares","0"
"dibujar","subjuntivo futuro","él, ella","","dibujare","0"
"dibujar","subjuntivo futuro","nosotros, nosotras","","dibujáremos","0"
"dibujar","subjuntivo futuro","vosotros, vosotras","","dibujareis","0"
"dibujar","subjuntivo futuro","ellos, ellas","","dibujaren","0"
"dibujar","imperativo","tú","","dibuja","0"
"dibujar","imperativo","vos","","dibujá","0"
"dibujar","imperativo","usted","","dibuje","0"
"dibujar","imperativo","vosotros, vosotras","","dibujad","0"
"dibujar","imperativo","ustedes","","dibujen","0"
"almacenar","infinitivo","impersonal","","almacenar","0"
"almacenar","gerundio","impersonal","","almacenando","0"
"almacenar","participio","impersonal","","almacenado","0"
"almacenar","presente","yo","","almaceno","0"
"almacenar","presente","tú","","almacenas","0"
"almacenar","presente","vos","","almacenás","0"
"almacenar","presente","él, ella","","almacena","0"
"almacenar","presente","nosotros, nosotras","","almacenamos","0"
"almacenar","presente","vosotros, vosotras","","almacenáis","0"
"almacenar","presente","ellos, ellas","","almacenan","0"
"almacenar","imperfecto","tú","","almacenabas","0"
"almacenar","imperfecto","él, ella","","almacenaba","0"
"almacenar","imperfecto","nosotros, nosotras","","almacenábamos","0"
"almacenar","imperfecto","vosotros, vosotras","","almacenabais","0"
"almacenar","imperfecto","ellos, ellas","","almacenaban","0"
"almacenar","pretérito","yo","","almacené","0"
"almacenar","pretérito","tú","","almacenaste","0"
"almacenar","pretérito","él, ella","","almacenó","0"
"almacenar","pretérito","nosotros, nosotras","","almacenamos","0"
"almacenar","pretérito","vosotros, vosotras","","almacenasteis","0"
"almacenar","pretérito","ellos, ellas","","almacenaron","0"
"almacenar","futuro","yo","","almacenaré","0"
"almacenar","futuro","tú","","almacenarás","0"
"almacenar","futuro","él, ella","","almacenará","0"
"almacenar","futuro","nosotros, nosotras","","almacenaremos","0"
"almacenar","futuro","vosotros, vosotras","","almacenaréis","0"
"almacenar","futuro","ellos, ellas","","almacenarán","0"
"almacenar","condicional","tú","","almacenarías","0"
"almacenar","condicional","él, ella","","almacenaría","0"
"almacenar","condicional","nosotros, nosotras","","almacenaríamos","0"
"almacenar","condicional","vosotros, vosotras","","almacenaríais","0"
"almacenar","condicional","ellos, ellas","","almacenarían","0"
"almacenar","subjuntivo presente","tú","","almacenes","0"
"almacenar","subjuntivo presente","él, ella","","almacene","0"
"almacenar","subjuntivo presente","nosotros, nosotras","","almacenemos","0"
"almacenar","subjuntivo presente","vosotros, vosotras","","almacenéis","0"
"almacenar","subjuntivo presente","ellos, ellas","","almacenen","0"
"almacenar","subjuntivo pretérito","tú","variante ‘ra’","almacenaras","0"
"almacenar","subjuntivo pretérito","tú","variante ‘se’","almacenases","0"
"almacenar","subjuntivo pretérito","él, ella","variante ‘ra’","almacenara","0"
"almacenar","subjuntivo pretérito","él, ella","variante ‘se’","almacenase","0"
"almacenar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","almacenáramos","0"
"almacenar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","almacenásemos","0"
"almacenar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","almacenarais","0"
"almacenar","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","almacenaseis","0"
"almacenar","subjuntivo pretérito","ellos, ellas","variante ‘ra’","almacenaran","0"
"almacenar","subjuntivo pretérito","ellos, ellas","variante ‘se’","almacenasen","0"
"almacenar","subjuntivo futuro","tú","","almacenares","0"
"almacenar","subjuntivo futuro","él, ella","","almacenare","0"
"almacenar","subjuntivo futuro","nosotros, nosotras","","almacenáremos","0"
"almacenar","subjuntivo futuro","vosotros, vosotras","","almacenareis","0"
"almacenar","subjuntivo futuro","ellos, ellas","","almacenaren","0"
"almacenar","imperativo","tú","","almacena","0"
"almacenar","imperativo","vos","","almacená","0"
"almacenar","imperativo","usted","","almacene","0"
"almacenar","imperativo","vosotros, vosotras","","almacenad","0"
"almacenar","imperativo","ustedes","","almacenen","0"
"interrumpir","infinitivo","impersonal","","interrumpir","0"
"interrumpir","gerundio","impersonal","","interrumpiendo","0"
"interrumpir","participio","impersonal","","interrumpido","0"
"interrumpir","presente","yo","","interrumpo","0"
"interrumpir","presente","tú","","interrumpes","0"
"interrumpir","presente","vos","","interrumpís","0"
"interrumpir","presente","él, ella","","interrumpe","0"
"interrumpir","presente","nosotros, nosotras","","interrumpimos","0"
"interrumpir","presente","vosotros, vosotras","","interrumpís","0"
"interrumpir","presente","ellos, ellas","","interrumpen","0"
"interrumpir","imperfecto","tú","","interrumpías","0"
"interrumpir","imperfecto","él, ella","","interrumpía","0"
"interrumpir","imperfecto","nosotros, nosotras","","interrumpíamos","0"
"interrumpir","imperfecto","vosotros, vosotras","","interrumpíais","0"
"interrumpir","imperfecto","ellos, ellas","","interrumpían","0"
"interrumpir","pretérito","yo","","interrumpí","0"
"interrumpir","pretérito","tú","","interrumpiste","0"
"interrumpir","pretérito","él, ella","","interrumpió","0"
"interrumpir","pretérito","nosotros, nosotras","","interrumpimos","0"
"interrumpir","pretérito","vosotros, vosotras","","interrumpisteis","0"
"interrumpir","pretérito","ellos, ellas","","interrumpieron","0"
"interrumpir","futuro","yo","","interrumpiré","0"
"interrumpir","futuro","tú","","interrumpirás","0"
"interrumpir","futuro","él, ella","","interrumpirá","0"
"interrumpir","futuro","nosotros, nosotras","","interrumpiremos","0"
"interrumpir","futuro","vosotros, vosotras","","interrumpiréis","0"
"interrumpir","futuro","ellos, ellas","","interrumpirán","0"
"interrumpir","condicional","tú","","interrumpirías","0"
"interrumpir","condicional","él, ella","","interrumpiría","0"
"interrumpir","condicional","nosotros, nosotras","","interrumpiríamos","0"
"interrumpir","condicional","vosotros, vosotras","","interrumpiríais","0"
"interrumpir","condicional","ellos, ellas","","interrumpirían","0"
"interrumpir","subjuntivo presente","tú","","interrumpas","0"
"interrumpir","subjuntivo presente","él, ella","","interrumpa","0"
"interrumpir","subjuntivo presente","nosotros, nosotras","","interrumpamos","0"
"interrumpir","subjuntivo presente","vosotros, vosotras","","interrumpáis","0"
"interrumpir","subjuntivo presente","ellos, ellas","","interrumpan","0"
"interrumpir","subjuntivo pretérito","tú","variante ‘ra’","interrumpieras","0"
"interrumpir","subjuntivo pretérito","tú","variante ‘se’","interrumpieses","0"
"interrumpir","subjuntivo pretérito","él, ella","variante ‘ra’","interrumpiera","0"
"interrumpir","subjuntivo pretérito","él, ella","variante ‘se’","interrumpiese","0"
"interrumpir","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","interrumpiéramos","0"
"interrumpir","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","interrumpiésemos","0"
"interrumpir","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","interrumpierais","0"
"interrumpir","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","interrumpieseis","0"
"interrumpir","subjuntivo pretérito","ellos, ellas","variante ‘ra’","interrumpieran","0"
"interrumpir","subjuntivo pretérito","ellos, ellas","variante ‘se’","interrumpiesen","0"
"interrumpir","subjuntivo futuro","tú","","interrumpieres","0"
"interrumpir","subjuntivo futuro","él, ella","","interrumpiere","0"
"interrumpir","subjuntivo futuro","nosotros, nosotras","","interrumpiéremos","0"
"interrumpir","subjuntivo futuro","vosotros, vosotras","","interrumpiereis","0"
"interrumpir","subjuntivo futuro","ellos, ellas","","interrumpieren","0"
"interrumpir","imperativo","tú","","interrumpe","0"
"interrumpir","imperativo","vos","","interrumpí","0"
"interrumpir","imperativo","usted","","interrumpa","0"
"interrumpir","imperativo","vosotros, vosotras","","interrumpid","0"
"interrumpir","imperativo","ustedes","","interrumpan","0"
"descargar","infinitivo","impersonal","","descargar","0"
"descargar","gerundio","impersonal","","descargando","0"
"descargar","participio","impersonal","","descargado","0"
"descargar","presente","yo","","descargo","0"
"descargar","presente","tú","","descargas","0"
"descargar","presente","vos","","descargás","0"
"descargar","presente","él, ella","","descarga","0"
"descargar","presente","nosotros, nosotras","","descargamos","0"
"descargar","presente","vosotros, vosotras","","descargáis","0"
"descargar","presente","ellos, ellas","","descargan","0"
"descargar","imperfecto","tú","","descargabas","0"
"descargar","imperfecto","él, ella","","descargaba","0"
"descargar","imperfecto","nosotros, nosotras","","descargábamos","0"
"descargar","imperfecto","vosotros, vosotras","","descargabais","0"
"descargar","imperfecto","ellos, ellas","","descargaban","0"
"descargar","pretérito","yo","","descargué","0"
"descargar","pretérito","tú","","descargaste","0"
"descargar","pretérito","él, ella","","descargó","0"
"descargar","pretérito","nosotros, nosotras","","descargamos","0"
"descargar","pretérito","vosotros, vosotras","","descargasteis","0"
"descargar","pretérito","ellos, ellas","","descargaron","0"
"descargar","futuro","yo","","descargaré","0"
"descargar","futuro","tú","","descargarás","0"
"descargar","futuro","él, ella","","descargará","0"
"descargar","futuro","nosotros, nosotras","","descargaremos","0"
"descargar","futuro","vosotros, vosotras","","descargaréis","0"
"descargar","futuro","ellos, ellas","","descargarán","0"
"descargar","condicional","tú","","descargarías","0"
"descargar","condicional","él, ella","","descargaría","0"
"descargar","condicional","nosotros, nosotras","","descargaríamos","0"
"descargar","condicional","vosotros, vosotras","","descargaríais","0"
"descargar","condicional","ellos, ellas","","descargarían","0"
"descargar","subjuntivo presente","tú","","descargues","0"
"descargar","subjuntivo presente","él, ella","","descargue","0"
"descargar","subjuntivo presente","nosotros, nosotras","","descarguemos","0"
"descargar","subjuntivo presente","vosotros, vosotras","","descarguéis","0"
"descargar","subjuntivo presente","ellos, ellas","","descarguen","0"
"descargar","subjuntivo pretérito","tú","variante ‘ra’","descargaras","0"
"descargar","subjuntivo pretérito","tú","variante ‘se’","descargases","0"
"descargar","subjuntivo pretérito","él, ella","variante ‘ra’","descargara","0"
"descargar","subjuntivo pretérito","él, ella","variante ‘se’","descargase","0"
"descargar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","descargáramos","0"
"descargar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","descargásemos","0"
"descargar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","descargarais","0"
"descargar","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","descargaseis","0"
"descargar","subjuntivo pretérito","ellos, ellas","variante ‘ra’","descargaran","0"
"descargar","subjuntivo pretérito","ellos, ellas","variante ‘se’","descargasen","0"
"descargar","subjuntivo futuro","tú","","descargares","0"
"descargar","subjuntivo futuro","él, ella","","descargare","0"
"descargar","subjuntivo futuro","nosotros, nosotras","","descargáremos","0"
"descargar","subjuntivo futuro","vosotros, vosotras","","descargareis","0"
"descargar","subjuntivo futuro","ellos, ellas","","descargaren","0"
"descargar","imperativo","tú","","descarga","0"
"descargar","imperativo","vos","","descargá","0"
"descargar","imperativo","usted","","descargue","0"
"descargar","imperativo","vosotros, vosotras","","descargad","0"
"descargar","imperativo","ustedes","","descarguen","0"
"procurar","infinitivo","impersonal","","procurar","0"
"procurar","gerundio","impersonal","","procurando","0"
"procurar","participio","impersonal","","procurado","0"
"procurar","presente","yo","","procuro","0"
"procurar","presente","tú","","procuras","0"
"procurar","presente","vos","","procurás","0"
"procurar","presente","él, ella","","procura","0"
"procurar","presente","nosotros, nosotras","","procuramos","0"
"procurar","presente","vosotros, vosotras","","procuráis","0"
"procurar","presente","ellos, ellas","","procuran","0"
"procurar","imperfecto","tú","","procurabas","0"
"procurar","imperfecto","él, ella","","procuraba","0"
"procurar","imperfecto","nosotros, nosotras","","procurábamos","0"
"procurar","imperfecto","vosotros, vosotras","","procurabais","0"
"procurar","imperfecto","ellos, ellas","","procuraban","0"
"procurar","pretérito","yo","","procuré","0"
"procurar","pretérito","tú","","procuraste","0"
"procurar","pretérito","él, ella","","procuró","0"
"procurar","pretérito","nosotros, nosotras","","procuramos","0"
"procurar","pretérito","vosotros, vosotras","","procurasteis","0"
"procurar","pretérito","ellos, ellas","","procuraron","0"
"procurar","futuro","yo","","procuraré","0"
"procurar","futuro","tú","","procurarás","0"
"procurar","futuro","él, ella","","procurará","0"
"procurar","futuro","nosotros, nosotras","","procuraremos","0"
"procurar","futuro","vosotros, vosotras","","procuraréis","0"
"procurar","futuro","ellos, ellas","","procurarán","0"
"procurar","condicional","tú","","procurarías","0"
"procurar","condicional","él, ella","","procuraría","0"
"procurar","condicional","nosotros, nosotras","","procuraríamos","0"
"procurar","condicional","vosotros, vosotras","","procuraríais","0"
"procurar","condicional","ellos, ellas","","procurarían","0"
"procurar","subjuntivo presente","tú","","procures","0"
"procurar","subjuntivo presente","él, ella","","procure","0"
"procurar","subjuntivo presente","nosotros, nosotras","","procuremos","0"
"procurar","subjuntivo presente","vosotros, vosotras","","procuréis","0"
"procurar","subjuntivo presente","ellos, ellas","","procuren","0"
"procurar","subjuntivo pretérito","tú","variante ‘ra’","procuraras","0"
"procurar","subjuntivo pretérito","tú","variante ‘se’","procurases","0"
"procurar","subjuntivo pretérito","él, ella","variante ‘ra’","procurara","0"
"procurar","subjuntivo pretérito","él, ella","variante ‘se’","procurase","0"
"procurar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","procuráramos","0"
"procurar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","procurásemos","0"
"procurar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","procurarais","0"
"procurar","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","procuraseis","0"
"procurar","subjuntivo pretérito","ellos, ellas","variante ‘ra’","procuraran","0"
"procurar","subjuntivo pretérito","ellos, ellas","variante ‘se’","procurasen","0"
"procurar","subjuntivo futuro","tú","","procurares","0"
"procurar","subjuntivo futuro","él, ella","","procurare","0"
"procurar","subjuntivo futuro","nosotros, nosotras","","procuráremos","0"
"procurar","subjuntivo futuro","vosotros, vosotras","","procurareis","0"
"procurar","subjuntivo futuro","ellos, ellas","","procuraren","0"
"procurar","imperativo","tú","","procura","0"
"procurar","imperativo","vos","","procurá","0"
"procurar","imperativo","usted","","procure","0"
"procurar","imperativo","vosotros, vosotras","","procurad","0"
"procurar","imperativo","ustedes","","procuren","0"
"rodar","infinitivo","impersonal","","rodar","0"
"rodar","gerundio","impersonal","","rodando","0"
"rodar","participio","impersonal","","rodado","0"
"rodar","presente","yo","","ruedo","0"
"rodar","presente","tú","","ruedas","0"
"rodar","presente","vos","","rodás","0"
"rodar","presente","él, ella","","rueda","0"
"rodar","presente","nosotros, nosotras","","rodamos","0"
"rodar","presente","vosotros, vosotras","","rodáis","0"
"rodar","presente","ellos, ellas","","ruedan","0"
"rodar","imperfecto","tú","","rodabas","0"
"rodar","imperfecto","él, ella","","rodaba","0"
"rodar","imperfecto","nosotros, nosotras","","rodábamos","0"
"rodar","imperfecto","vosotros, vosotras","","rodabais","0"
"rodar","imperfecto","ellos, ellas","","rodaban","0"
"rodar","pretérito","yo","","rodé","0"
"rodar","pretérito","tú","","rodaste","0"
"rodar","pretérito","él, ella","","rodó","0"
"rodar","pretérito","nosotros, nosotras","","rodamos","0"
"rodar","pretérito","vosotros, vosotras","","rodasteis","0"
"rodar","pretérito","ellos, ellas","","rodaron","0"
"rodar","futuro","yo","","rodaré","0"
"rodar","futuro","tú","","rodarás","0"
"rodar","futuro","él, ella","","rodará","0"
"rodar","futuro","nosotros, nosotras","","rodaremos","0"
"rodar","futuro","vosotros, vosotras","","rodaréis","0"
"rodar","futuro","ellos, ellas","","rodarán","0"
"rodar","condicional","tú","","rodarías","0"
"rodar","condicional","él, ella","","rodaría","0"
"rodar","condicional","nosotros, nosotras","","rodaríamos","0"
"rodar","condicional","vosotros, vosotras","","rodaríais","0"
"rodar","condicional","ellos, ellas","","rodarían","0"
"rodar","subjuntivo presente","tú","","ruedes","0"
"rodar","subjuntivo presente","él, ella","","ruede","0"
"rodar","subjuntivo presente","nosotros, nosotras","","rodemos","0"
"rodar","subjuntivo presente","vosotros, vosotras","","rodéis","0"
"rodar","subjuntivo presente","ellos, ellas","","rueden","0"
"rodar","subjuntivo pretérito","tú","variante ‘ra’","rodaras","0"
"rodar","subjuntivo pretérito","tú","variante ‘se’","rodases","0"
"rodar","subjuntivo pretérito","él, ella","variante ‘ra’","rodara","0"
"rodar","subjuntivo pretérito","él, ella","variante ‘se’","rodase","0"
"rodar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","rodáramos","0"
"rodar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","rodásemos","0"
"rodar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","rodarais","0"
"rodar","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","rodaseis","0"
"rodar","subjuntivo pretérito","ellos, ellas","variante ‘ra’","rodaran","0"
"rodar","subjuntivo pretérito","ellos, ellas","variante ‘se’","rodasen","0"
"rodar","subjuntivo futuro","tú","","rodares","0"
"rodar","subjuntivo futuro","él, ella","","rodare","0"
"rodar","subjuntivo futuro","nosotros, nosotras","","rodáremos","0"
"rodar","subjuntivo futuro","vosotros, vosotras","","rodareis","0"
"rodar","subjuntivo futuro","ellos, ellas","","rodaren","0"
"rodar","imperativo","tú","","rueda","0"
"rodar","imperativo","vos","","rodá","0"
"rodar","imperativo","usted","","ruede","0"
"rodar","imperativo","vosotros, vosotras","","rodad","0"
"rodar","imperativo","ustedes","","rueden","0"
"cancelar","infinitivo","impersonal","","cancelar","0"
"cancelar","gerundio","impersonal","","cancelando","0"
"cancelar","participio","impersonal","","cancelado","0"
"cancelar","presente","yo","","cancelo","0"
"cancelar","presente","tú","","cancelas","0"
"cancelar","presente","vos","","cancelás","0"
"cancelar","presente","él, ella","","cancela","0"
"cancelar","presente","nosotros, nosotras","","cancelamos","0"
"cancelar","presente","vosotros, vosotras","","canceláis","0"
"cancelar","presente","ellos, ellas","","cancelan","0"
"cancelar","imperfecto","tú","","cancelabas","0"
"cancelar","imperfecto","él, ella","","cancelaba","0"
"cancelar","imperfecto","nosotros, nosotras","","cancelábamos","0"
"cancelar","imperfecto","vosotros, vosotras","","cancelabais","0"
"cancelar","imperfecto","ellos, ellas","","cancelaban","0"
"cancelar","pretérito","yo","","cancelé","0"
"cancelar","pretérito","tú","","cancelaste","0"
"cancelar","pretérito","él, ella","","canceló","0"
"cancelar","pretérito","nosotros, nosotras","","cancelamos","0"
"cancelar","pretérito","vosotros, vosotras","","cancelasteis","0"
"cancelar","pretérito","ellos, ellas","","cancelaron","0"
"cancelar","futuro","yo","","cancelaré","0"
"cancelar","futuro","tú","","cancelarás","0"
"cancelar","futuro","él, ella","","cancelará","0"
"cancelar","futuro","nosotros, nosotras","","cancelaremos","0"
"cancelar","futuro","vosotros, vosotras","","cancelaréis","0"
"cancelar","futuro","ellos, ellas","","cancelarán","0"
"cancelar","condicional","tú","","cancelarías","0"
"cancelar","condicional","él, ella","","cancelaría","0"
"cancelar","condicional","nosotros, nosotras","","cancelaríamos","0"
"cancelar","condicional","vosotros, vosotras","","cancelaríais","0"
"cancelar","condicional","ellos, ellas","","cancelarían","0"
"cancelar","subjuntivo presente","tú","","canceles","0"
"cancelar","subjuntivo presente","él, ella","","cancele","0"
"cancelar","subjuntivo presente","nosotros, nosotras","","cancelemos","0"
"cancelar","subjuntivo presente","vosotros, vosotras","","canceléis","0"
"cancelar","subjuntivo presente","ellos, ellas","","cancelen","0"
"cancelar","subjuntivo pretérito","tú","variante ‘ra’","cancelaras","0"
"cancelar","subjuntivo pretérito","tú","variante ‘se’","cancelases","0"
"cancelar","subjuntivo pretérito","él, ella","variante ‘ra’","cancelara","0"
"cancelar","subjuntivo pretérito","él, ella","variante ‘se’","cancelase","0"
"cancelar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","canceláramos","0"
"cancelar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","cancelásemos","0"
"cancelar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","cancelarais","0"
"cancelar","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","cancelaseis","0"
"cancelar","subjuntivo pretérito","ellos, ellas","variante ‘ra’","cancelaran","0"
"cancelar","subjuntivo pretérito","ellos, ellas","variante ‘se’","cancelasen","0"
"cancelar","subjuntivo futuro","tú","","cancelares","0"
"cancelar","subjuntivo futuro","él, ella","","cancelare","0"
"cancelar","subjuntivo futuro","nosotros, nosotras","","canceláremos","0"
"cancelar","subjuntivo futuro","vosotros, vosotras","","cancelareis","0"
"cancelar","subjuntivo futuro","ellos, ellas","","cancelaren","0"
"cancelar","imperativo","tú","","cancela","0"
"cancelar","imperativo","vos","","cancelá","0"
"cancelar","imperativo","usted","","cancele","0"
"cancelar","imperativo","vosotros, vosotras","","cancelad","0"
"cancelar","imperativo","ustedes","","cancelen","0"
"impartir","infinitivo","impersonal","","impartir","0"
"impartir","gerundio","impersonal","","impartiendo","0"
"impartir","participio","impersonal","","impartido","0"
"impartir","presente","yo","","imparto","0"
"impartir","presente","tú","","impartes","0"
"impartir","presente","vos","","impartís","0"
"impartir","presente","él, ella","","imparte","0"
"impartir","presente","nosotros, nosotras","","impartimos","0"
"impartir","presente","vosotros, vosotras","","impartís","0"
"impartir","presente","ellos, ellas","","imparten","0"
"impartir","imperfecto","tú","","impartías","0"
"impartir","imperfecto","él, ella","","impartía","0"
"impartir","imperfecto","nosotros, nosotras","","impartíamos","0"
"impartir","imperfecto","vosotros, vosotras","","impartíais","0"
"impartir","imperfecto","ellos, ellas","","impartían","0"
"impartir","pretérito","yo","","impartí","0"
"impartir","pretérito","tú","","impartiste","0"
"impartir","pretérito","él, ella","","impartió","0"
"impartir","pretérito","nosotros, nosotras","","impartimos","0"
"impartir","pretérito","vosotros, vosotras","","impartisteis","0"
"impartir","pretérito","ellos, ellas","","impartieron","0"
"impartir","futuro","yo","","impartiré","0"
"impartir","futuro","tú","","impartirás","0"
